ids, screen_name, inreplyto, favorite, location,text
203872551,SimpleMacSmith,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.45E+18,funswitch20,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.45E+18,Luckdragon1982,,2,On Risa having found Jamaharon,Public outrage over 13 fallen soldiers was generated by lobbyists for military weapons contractors who lost money b https://t.co/jdwdtppZN0
1.27E+18,Ken22691813,,0,"Parker, CO",RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
1.40E+18,titfather,LiberationPill,0,Disappointment Island,@LiberationPill The Afghanistan withdrawal was singlehandedly caused by Biden seeing one of these tweets on his feed
120614409,strumpetcity,,0,Cabra West Dublin,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.36E+18,oksaleiz,,0,Where pigs have wings. ,"RT @RepMikeGarcia: How many Americans are still stranded in Afghanistan according to the Biden admin?
 
 In Aug. @POTUS said no Americans"
215776812,ayobamei,,0,Hufflepuff 🇳🇬&🇬🇧,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
4097455153,LBisogne,,0,"Las Vegas, NV","RT @SunMa37072895: Biden To Give Migrant Families $450,000 PER PERSON If They Were Separated AT THE BORDER or AMERICANS SEPARATED IN AFGHAN"
2520748717,boyer_elli,,0,Hong Kong,RT @NikkiHaley: It took only two months for China to seize on Bidens embarrassing Afghanistan withdrawal and cast their shadow over yet an
1.35E+18,nason_rod,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.34E+18,koeniglachman,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1156206252,avnblogfeed,,0,"Philadelphia, Pa","Afghanistan, multiple crises drive down Bidens approvalrating https://t.co/QJw7koFrbQ"
1.10E+18,dYu7vug97v2Qcqh,,0,,RT @dYu7vug97v2Qcqh: @willchamberlain @JackPosobiec Americans who were betrayed by Joe Biden administration and abandoned in Afghanistan we
1.24E+18,FWorldcitizen,VeraVanHorne,0,,@VeraVanHorne Where are the lessons learned from the 20 years war in Afghanistan by Biden's gov? that without Ame https://t.co/o9PQEhSbyG
557433095,nola1107,,0,,"RT @SunMa37072895: Biden To Give Migrant Families $450,000 PER PERSON If They Were Separated AT THE BORDER or AMERICANS SEPARATED IN AFGHAN"
1.44E+18,theangryswiftie,,0,"Cochin, India","RT @NikkiHaley: Just as our alliances with NATO, Japan, and South Korea transformed U.S. security in the 20th century, an alliance with Ind"
3907653083,AfghanHerald,,0,"Kabul, Afghanistan","""America Is Back, Biden Declared in June. The World Is About to Test Him."" by Katie Rogers and Jim Tankersley via https://t.co/2KgF0w6HxN"
2823984992,corlien,,0,,"RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
1.35E+18,Push2C_4Pi,Csdk1111,0,Washington State USA,"@Csdk1111 @PramilaJayapal @RcRegalstarfire O yeah. Lets cut &amp; run,like the Biden/ Kamala Harris administration fle https://t.co/V82CgPyglR"
883545354,keeissner,,0,,RT @euamiri: Intelligence agencies gave differing assessments to President Biden and others over the strength of Afghanistans government a
4841741,TammyCC,,0,So. Cal.,"RT @brianoloughlin9: @RepSwalwell @1SnoozyQ Trump abandoned our military bases there, and it was game over. Was Biden supposed to come into"
9.66E+17,TimothyGreenway,,0,"Sikeston, MO",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
7.91E+17,relena_gv,Cernovich,0,,@Cernovich @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan Thanks for re https://t.co/F5I5YX5QU4
1.10E+18,dYu7vug97v2Qcqh,willchamberlain,1,,@willchamberlain @JackPosobiec Americans who were betrayed by Joe Biden administration and abandoned in Afghanistan https://t.co/kdtPX8Q8c1
1060622310,Harixph,WIONews,0,India,@WIONews @SaroyaHem Why is even Biden invited?? after Afghanistan episode
1.10E+18,dYu7vug97v2Qcqh,,0,,RT @dYu7vug97v2Qcqh: @AVindman Americans who were betrayed by Joe Biden administration and abandoned in Afghanistan were forced to pay for
2551061790,novrain78,,0,,RT @SenJohnBarrasso: On Aug 19 @POTUS vowed he would get every American out of Afghanistan before withdrawing U.S. Forces by August 31. Yes
1.10E+18,dYu7vug97v2Qcqh,AVindman,2,,@AVindman Americans who were betrayed by Joe Biden administration and abandoned in Afghanistan were forced to pay f https://t.co/VItdj1gYAi
1.30E+18,RMalone30788473,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.44E+18,WfYDY1D5f2EG3lH,bsarwary,0,,"@bsarwary I don't think American both Trump later Biden, much cared about Afghanistan! They wanted their troops out https://t.co/KfgiDYhkq2"
1.30E+18,Somewhe25118085,,0,,RT @HawleyMO: NEWS: This email was shared w/ me by an American official present jn Afghanistan during the evacuation who was shocked by Adm
1.40E+18,BrainDe01203951,,0,United States,RT @ReclaimedWoodW: Today is Oct 25. Fifty-five days since Joe Biden abandoned US citizens in Afghanistan.  They're still there. https://t.
1405441008,KulifaiMt,,0,"Budapest, Hungary",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.18E+18,Lpuzzle6,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1.10E+18,dYu7vug97v2Qcqh,,0,,RT @dYu7vug97v2Qcqh: @JackPosobiec @TrueLegendFilms Americans who were betrayed by Joe Biden administration and abandoned in Afghanistan we
1.10E+18,dYu7vug97v2Qcqh,JackPosobiec,2,,@JackPosobiec @TrueLegendFilms Americans who were betrayed by Joe Biden administration and abandoned in Afghanistan https://t.co/uNrCn2z0UN
1.10E+18,dYu7vug97v2Qcqh,,0,,RT @dYu7vug97v2Qcqh: @TrueLegendFilms @AmandaMilius Americans who were betrayed by Joe Biden administration and abandoned in Afghanistan we
1.10E+18,dYu7vug97v2Qcqh,TrueLegendFilms,1,,@TrueLegendFilms @AmandaMilius Americans who were betrayed by Joe Biden administration and abandoned in Afghanistan https://t.co/hAGEoNZWfc
2163306592,BBeb1997,,0,Va,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
29723786,thinkingabt,,0,,"RT @bennyjohnson: Today is Thursday, October 28th 2021 and there are still Americans trapped in Afghanistan because Joe Biden abandoned the"
8.16E+17,rrkile,,0,MO,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.10E+18,dYu7vug97v2Qcqh,,0,,RT @dYu7vug97v2Qcqh: @TheAndrewMeyer3 @AntiWhiteMovie @TrueLegendFilms @AlexsWarMovie @jondutoit @FogCityMidge @Cernovich Americans who wer
1.10E+18,dYu7vug97v2Qcqh,TheAndrewMeyer3,1,,@TheAndrewMeyer3 @AntiWhiteMovie @TrueLegendFilms @AlexsWarMovie @jondutoit @FogCityMidge @Cernovich Americans who https://t.co/q0q9PEKHS7
985550005,takiandryu,,0,,"RT @mikepompeo: ""@StateDept announces that since Thursday, it has been contacted by another 76 American citizens in Afghanistan, of whom 20"
1.23E+18,Celtic101398147,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
2843747076,AsiaMTI,,3,"Washington, DC","Amidst growing regional challenges and in the wake of withdrawal from Afghanistan, back-to-back trips to Southeast https://t.co/ISv10U37he"
25126813,ClubLang,,0,,RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
1.31E+18,reeeeereeeeee2,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
7.21E+17,ImHereForTrump,,0,,RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
123640968,AmericaRising17,,0,disintegrating nation,RT @dYu7vug97v2Qcqh: @jeremycarl4 @ColumbiaBugle Americans who were betrayed by Joe Biden administration and abandoned in Afghanistan were
1.10E+18,dYu7vug97v2Qcqh,,0,,RT @dYu7vug97v2Qcqh: @DonaldJTrumpJr Americans who were betrayed by Joe Biden administration and abandoned in Afghanistan were forced to pa
1.10E+18,dYu7vug97v2Qcqh,DonaldJTrumpJr,1,,@DonaldJTrumpJr Americans who were betrayed by Joe Biden administration and abandoned in Afghanistan were forced to https://t.co/v9QAywy93N
7.77E+17,chalko91,,0,"Washington, USA",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
2253044312,WithXS,,0,Somewhere in time...,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.10E+18,dYu7vug97v2Qcqh,,0,,RT @dYu7vug97v2Qcqh: @JesseKellyDC Americans who were betrayed by Joe Biden administration and abandoned in Afghanistan were forced to pay
1.43E+18,exmalecugar,STVNews,0,in your head,"@STVNews Sturgen bashing,yess.from the tea lady for cop26,has this mouth piece not figured she's not in charge UN I https://t.co/soroaQcouY"
1.10E+18,dYu7vug97v2Qcqh,JesseKellyDC,2,,@JesseKellyDC Americans who were betrayed by Joe Biden administration and abandoned in Afghanistan were forced to p https://t.co/f7vOwpIJR4
1.10E+18,dYu7vug97v2Qcqh,,0,,RT @dYu7vug97v2Qcqh: @ColumbiaBugle Americans who were betrayed by Joe Biden administration and abandoned in Afghanistan were forced to pay
1.17E+18,DrWhoIsMyName1,DrWhoIsMyName1,0,Do not forget 1/6/2021,"oriented problems, and thankfully ending the war in Afghanistan... and the former can own part of each of these iss https://t.co/lMW5bMj5z1"
1.10E+18,dYu7vug97v2Qcqh,ColumbiaBugle,2,,@ColumbiaBugle Americans who were betrayed by Joe Biden administration and abandoned in Afghanistan were forced to https://t.co/KKOi8w5i9K
1.10E+18,dYu7vug97v2Qcqh,,0,,RT @dYu7vug97v2Qcqh: @johncardillo @GOPLeader Americans who were betrayed by Joe Biden administration and abandoned in Afghanistan were for
1.10E+18,dYu7vug97v2Qcqh,johncardillo,1,,@johncardillo @GOPLeader Americans who were betrayed by Joe Biden administration and abandoned in Afghanistan were https://t.co/DYjIua5qpQ
8.23E+17,elio_marchesi,,0,,"RT @bennyjohnson: Today is Thursday, October 28th 2021 and there are still Americans trapped in Afghanistan because Joe Biden abandoned the"
1.40E+18,_HamzaN_,,0,🇵🇰,"Since US faced a humiliating defeat in Afghanistan and the right-wing needs an excuse to get back at Joe Biden, the https://t.co/DSxX0Juj0R"
833720642,TerribleJesse,,0,"Los Angeles, CA",RT @Cernovich: @Liz_Cheney @FoxNews @TuckerCarlson @rupertmurdoch @jayawallace @Suzannescott @SpeakerRyan You're more upset about a movie (
1.27E+18,outsidethedcbox,,0,"U-Tapao Thailand, 1973 ",RT @RepLeeZeldin: President Biden's Afghanistan withdrawal was such a disaster the Pentagon is reportedly predicting terror groups could be
1238581602,AnndeRoo,kayleighmcenany,0,Here,"@kayleighmcenany Fall of Afghanistan? GOP supported trump in pushing the Afghan government aside for, a so-called d https://t.co/JFouFZ9mNv"
1.39E+18,seancaseyshow,,3,,"Its October 29, 2021 Day 76 of Americans held hostage in Afghanistan after Joe Biden promised to get every single https://t.co/j9AiIs8R6M"
2730465966,dreed9665,,0,"Knuckle Junction, United State",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
2315854633,Cmdr10HenryRet,,0,"Hawaii, USA",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
2169155750,TrustThePeople2,,0,"Alabama, USA",RT @OliverLNorth: The Chinese Communist Party (CCP) and President Xi Jinping are certainly emboldened by President Bidens self-inflicted f
7.09E+17,ArcudijHawrylak,,0,"Lake Oswego, OR","RT @PolitiFact: No, Biden didnt break with Donald Trump on Afghanistan withdrawal. Trump set the U.S. troop removal in motion and Biden co"
37349027,freedomUSATRUMP,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
1.06E+18,ve10ve,,0,European Union,RT @euamiri: Intelligence agencies gave differing assessments to President Biden and others over the strength of Afghanistans government a
1.30E+18,Johnnes56122312,,0,"Hünenberg,  Schweiz",RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
389675356,marciatcarter,,0,south carolina,"RT @Jereme45: The same U.S. officials who served under Obama and who agreed to trade five Taliban captives for Army deserter Bowe Bergdahl,"
1525189897,OgdenTennis,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
3241561363,SmithTope,,0,,"RT @bennyjohnson: Today is Wednesday, October 27th 2021 and there are still Americans trapped in Afghanistan because Joe Biden abandoned th"
1.35E+18,ModratM,,0,,"RT @RepFranklin: A few weeks ago, the Biden Administration told us less than 100 Americans were stuck in Afghanistan. Now that number is 45"
1.04E+18,1AlexSutcliffe,,0,,"RT @o33ultrebel: 10 months Under Joe Biden 

American has empty shelves 
At supermarkets 

Inflation at a 40 year high

Gas is up 44%

Amer"
329791991,angieLovesUSA,,0,United States,"RT @SunMa37072895: Biden To Give Migrant Families $450,000 PER PERSON If They Were Separated AT THE BORDER or AMERICANS SEPARATED IN AFGHAN"
1.43E+18,FinanceConserv1,,0,,"RT @SunMa37072895: Biden To Give Migrant Families $450,000 PER PERSON If They Were Separated AT THE BORDER or AMERICANS SEPARATED IN AFGHAN"
1.10E+18,bluuk4,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
8.02E+17,RanyaSalih,,0,,"RT @dgoldtech: @EliLake Biden lost 2 countries in a month , Afghanistan and Sudan which shows a disastrous foreign policy"
203872551,SimpleMacSmith,,0,,RT @Cernovich: They are more upset about a Tucker Carlson movie (that they haven't even seen) than those kids the Pentagon killed in a dron
